,users,followingRatio,order,freq,pcaInput,_1,_2,features,prediction
171,a3ec40af-975f-ba01-2db3-3caa97d9,0.3333333333333333,0.08333333333333333,0.0,"[0.3333333333333333,0.08333333333333333,0.0]",-0.23181916064402602,0.1808022780472012,"[-0.23181916064402602,0.1808022780472012]",3
172,a4793f2a-58de-2b33-168f-32424641,1.0,0.6666666666666666,0.0,"[1.0,0.6666666666666666,0.0]",-0.651647031647957,0.9312988788810431,"[-0.651647031647957,0.9312988788810431]",1
173,a52f2bc6-a117-0f22-9ee9-126d536e,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.61659867142066,1.2424125146725948,"[-0.61659867142066,1.2424125146725948]",1
174,a55e8048-fa92-f072-72e3-bbf2ba61,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]",0.6689819787577127,1.1674712752308216,"[0.6689819787577127,1.1674712752308216]",2
175,a7010942-2bf9-c022-3897-796a718f,0.5,0.75,0.2,"[0.5,0.75,0.2]",-0.14518756085460796,0.8910651708412632,"[-0.14518756085460796,0.8910651708412632]",0
176,a898d118-8b18-a02c-ae58-2a774d5f,0.5,0.3333333333333333,0.14285714285714285,"[0.5,0.3333333333333333,0.14285714285714285]",-0.2280910124773718,0.4917377870557373,"[-0.2280910124773718,0.4917377870557373]",3
177,a932ede5-1443-cb58-2838-6a6efc0a,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]",0.6689819787577127,1.1674712752308216,"[0.6689819787577127,1.1674712752308216]",2
178,a96e9db0-5940-66d7-4a98-2379b34d,0.33333333333333337,0.75,0.2,"[0.33333333333333337,0.75,0.2]",-0.024896935504182843,0.8395532362916065,"[-0.024896935504182843,0.8395532362916065]",0
179,a98a0de3-d8ed-675c-b2d4-ac776c7b,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]",0.6689819787577127,1.1674712752308216,"[0.6689819787577127,1.1674712752308216]",2
180,a997f5a7-10f2-8566-1c1d-559b423c,0.3333333333333333,1.0,0.15384615384615385,"[0.3333333333333333,1.0,0.15384615384615385]",-0.03018578179953693,1.0644599200595852,"[-0.03018578179953693,1.0644599200595852]",0
181,abcc36e1-adfa-f564-04d4-d632273a,0.25,0.8,0.3333333333333333,"[0.25,0.8,0.3333333333333333]",0.13172263432862388,0.884813438826379,"[0.13172263432862388,0.884813438826379]",0
182,abda0840-539e-d7ad-7f3c-e3005350,0.25,0.6666666666666666,0.5714285714285714,"[0.25,0.6666666666666666,0.5714285714285714]",0.280590795815383,0.803848563868451,"[0.280590795815383,0.803848563868451]",2
183,abe4e05a-6e7f-9b91-6fc2-255d8ca8,0.5,0.6666666666666666,0.0,"[0.5,0.6666666666666666,0.0]",-0.2907751555966816,0.7767630752320731,"[-0.2907751555966816,0.7767630752320731]",0
184,ad50ec3a-b5fa-441c-dff6-68962309,1.0,0.0,0.25,"[1.0,0.0,0.25]",-0.5507118712459889,0.35472621562456746,"[-0.5507118712459889,0.35472621562456746]",3
185,af4c2645-6fb3-16d2-5660-862ba713,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.61659867142066,1.2424125146725948,"[-0.61659867142066,1.2424125146725948]",1
186,af82af91-5c05-62ed-d5f4-ab452057,0.5,1.0,0.125,"[0.5,1.0,0.125]",-0.1702108549411038,1.1107040151869387,"[-0.1702108549411038,1.1107040151869387]",0
187,b203a259-8fca-f544-f793-7196165c,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.61659867142066,1.2424125146725948,"[-0.61659867142066,1.2424125146725948]",1
188,b341bfef-bd17-e48f-e3c6-71e45a3b,1.0,0.42857142857142855,0.125,"[1.0,0.42857142857142855,0.125]",-0.5911656342391738,0.7319021574789629,"[-0.5911656342391738,0.7319021574789629]",3
189,b37edebf-8ae7-aa45-24a6-a71ab0cf,0.25,1.0,0.0,"[0.25,1.0,0.0]",-0.07529085734374703,1.0106088091991399,"[-0.07529085734374703,1.0106088091991399]",0
190,b3ed71c3-f69d-be41-8e55-61063ba5,1.0,1.0,0.25,"[1.0,1.0,0.25]",-0.44556679056409826,1.2880671229992224,"[-0.44556679056409826,1.2880671229992224]",1
191,b4317fab-f533-bf46-11da-30745ab3,0.5,1.0,0.0,"[0.5,1.0,0.0]",-0.2557267953693847,1.087876711023625,"[-0.2557267953693847,1.087876711023625]",0
192,b51ab28b-c73d-4a8a-b819-1193d14b,0.14285714285714285,0.9,0.5454545454545454,"[0.14285714285714285,0.9,0.5454545454545454]",0.3646847896367447,0.9837699579248618,"[0.3646847896367447,0.9837699579248618]",2
193,b543862d-e79a-96e0-43de-2a3df236,0.25,1.0,0.0,"[0.25,1.0,0.0]",-0.07529085734374703,1.0106088091991399,"[-0.07529085734374703,1.0106088091991399]",0
194,bbed801c-180e-99dc-7c6b-4a6ce07e,0.25,1.0,0.75,"[0.25,1.0,0.75]",0.4378047852259383,1.1475726341790224,"[0.4378047852259383,1.1475726341790224]",2
195,bc165eba-99d1-fcf2-3c18-7b8ddbe3,0.3333333333333333,0.125,0.0,"[0.3333333333333333,0.125,0.0]",-0.22743811561561392,0.21969148252114518,"[-0.22743811561561392,0.21969148252114518]",3
196,bc59fb83-de20-c8dc-0046-06b5a884,1.0,1.0,0.16666666666666666,"[1.0,1.0,0.16666666666666666]",-0.5025774175162855,1.27284892022368,"[-0.5025774175162855,1.27284892022368]",1
197,bd5f2e42-b664-0cc9-37b0-15736f11,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]",-0.13543617001895958,1.0363647764739683,"[-0.13543617001895958,1.0363647764739683]",0
198,bd68cd15-7a72-7240-6a6d-11fdf386,0.3333333333333333,0.8333333333333334,0.0,"[0.3333333333333333,0.8333333333333334,0.0]",-0.15296035013260803,0.8808079585781924,"[-0.15296035013260803,0.8808079585781924]",0
199,bde2c3b9-096f-3106-3105-39e3c690,0.3333333333333333,0.875,0.0,"[0.3333333333333333,0.875,0.0]",-0.14857930510419592,0.9196971630521363,"[-0.14857930510419592,0.9196971630521363]",0
200,be606175-e63e-f12e-d947-27baefe1,0.5,1.0,0.0,"[0.5,1.0,0.0]",-0.2557267953693847,1.087876711023625,"[-0.2557267953693847,1.087876711023625]",0
201,be7e4626-8ea8-e4e7-bd98-df4d6b7e,0.33333333333333337,0.75,0.4,"[0.33333333333333337,0.75,0.4]",0.11192856918106658,0.8760769229529085,"[0.11192856918106658,0.8760769229529085]",0
202,be8f96e0-decb-0d0f-f5a0-da9a731a,0.2,1.0,1.0,"[0.2,1.0,1.0]",0.6449238536876276,1.177773662140753,"[0.6449238536876276,1.177773662140753]",2
203,bf2d4ca4-7b76-c83f-c25b-69db4d40,0.5,1.0,0.0,"[0.5,1.0,0.0]",-0.2557267953693847,1.087876711023625,"[-0.2557267953693847,1.087876711023625]",0
204,c0a279eb-433f-7d20-4fe4-30c7bf1d,1.0,0.3333333333333333,0.0,"[1.0,0.3333333333333333,0.0]",-0.6866953918752539,0.6201852430894915,"[-0.6866953918752539,0.6201852430894915]",3
205,c0e4f1b6-286e-9a62-9b55-08b882ec,0.1,1.0,0.2307692307692308,"[0.1,1.0,0.2307692307692308]",0.19084628780076957,1.0063907834828745,"[0.19084628780076957,1.0063907834828745]",0
206,c0f2c451-9f22-3dc5-b0ab-d6747910,1.0,1.0,0.1,"[1.0,1.0,0.1]",-0.5481859190780354,1.2606743580032458,"[-0.5481859190780354,1.2606743580032458]",1
207,c1b850ff-362a-890f-0c23-014773bb,0.5,1.0,0.16666666666666666,"[0.5,1.0,0.16666666666666666]",-0.1417055414650102,1.11831311657471,"[-0.1417055414650102,1.11831311657471]",0
208,c1d60570-2cbc-37b1-9e8a-4883bae7,0.3333333333333333,0.9166666666666666,0.0,"[0.3333333333333333,0.9166666666666666,0.0]",-0.14419826007578382,0.9585863675260803,"[-0.14419826007578382,0.9585863675260803]",0
209,c24334a0-477a-6656-021d-668ba57f,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.61659867142066,1.2424125146725948,"[-0.61659867142066,1.2424125146725948]",1
