,users,followingRatio,order,freq,features,probability,prediction
234,dd30c478-d26e-3f37-f395-b912bead,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
235,de14f7c6-1844-4e1b-bb5c-16ceef86,0.2,1.0,1.0,"[0.2,1.0,1.0]","[0.9974629371224807,1.397328518036019e-17,4.764148197818131e-10,1.397328518036019e-17,0.002537062401104452]",0
236,dfc849d9-7793-4345-d533-579da01b,0.25,1.0,0.2727272727272727,"[0.25,1.0,0.2727272727272727]","[2.487059454000472e-08,0.003207995573503991,0.9967917599023135,1.1714722071877488e-16,2.196535878840646e-07]",2
237,e091c85e-d8a5-ed63-dfdb-631d4614,0.25,1.0,0.75,"[0.25,1.0,0.75]","[0.8577066761193073,1.1026746677068116e-16,0.0003020139631941597,1.1026746671089376e-16,0.1419913099174983]",0
238,e3485d79-4f92-1fff-4e64-56943e9b,0.25,0.7777777777777778,0.4,"[0.25,0.7777777777777778,0.4]","[0.0007307442494243919,3.478883380521084e-06,0.9992482861353587,6.157200797553847e-17,1.749073183648026e-05]",2
239,e65e8c36-5f2d-131d-9602-cd643f97,0.5,0.0,0.0,"[0.5,0.0,0.0]","[4.337996765665513e-22,2.3277149806418222e-10,7.592621932643597e-11,0.9999999548067325,4.488456981431885e-08]",3
240,e74ddfe8-97b1-613e-1495-f884f58c,0.25,1.0,1.0,"[0.25,1.0,1.0]","[0.9783637345794316,2.2324939020291707e-17,2.2335599836838095e-10,2.2324939020291707e-17,0.021636265197212436]",0
241,e84ee6a5-b0be-fe4d-cee9-c9846350,1.0,0.6666666666666666,0.0,"[1.0,0.6666666666666666,0.0]","[2.1768371870100903e-23,2.6911148616970677e-09,2.8290669342275567e-13,0.9999999973086022,2.1768371870100903e-23]",3
242,e88cc767-fc0d-54d4-243a-4479ebf9,0.5,1.0,0.14285714285714285,"[0.5,1.0,0.14285714285714285]","[8.786439014200348e-17,0.24789000004661585,0.7521097689173756,8.786439014195118e-17,2.3103600837963427e-07]",2
243,e8f759fe-33ca-af05-511a-3b4aa7f5,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
244,e9822752-a8af-cf42-1ddc-d2518ca8,0.3333333333333333,0.75,0.2222222222222222,"[0.3333333333333333,0.75,0.2222222222222222]","[1.3813786087706258e-10,0.025058077935053276,0.974864623506143,4.201188559397953e-17,7.729842066577762e-05]",2
245,e996ed9e-cf46-2cad-2e67-5688856d,0.25,1.0,0.0,"[0.25,1.0,0.0]","[1.8673683264459995e-22,1.807949627436866e-09,3.9604084494802575e-09,0.9999999942316419,1.2374897944885831e-20]",3
246,e99d6a57-d572-b7f6-34cf-3ac76f24,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[0.9995141090275329,2.5431573756917014e-17,1.7245566857856352e-09,2.5431573756917014e-17,0.00048588924791039353]",0
247,eabfeaaa-351b-e551-fd2b-3e6d0f45,1.0,0.75,0.0,"[1.0,0.75,0.0]","[1.844169226021247e-23,3.0133095267541337e-09,4.0267072326922893e-13,0.9999999969862877,1.844169226021247e-23]",3
248,eb9864df-c827-4027-9de4-5829eee9,0.25,0.4,0.2727272727272727,"[0.25,0.4,0.2727272727272727]","[1.2576632626658853e-08,0.024580373179653663,0.9754196035314123,3.8773918863477406e-16,1.071230113513269e-08]",2
249,eba3b0ea-3aeb-a6e3-8df6-742db8a0,0.5,1.0,0.14285714285714285,"[0.5,1.0,0.14285714285714285]","[8.786439014200348e-17,0.24789000004661585,0.7521097689173756,8.786439014195118e-17,2.3103600837963427e-07]",2
250,ebdd7e01-09f4-dbf1-8a08-602d0001,0.3333333333333333,1.0,0.75,"[0.3333333333333333,1.0,0.75]","[0.006776499886993207,2.5321946881939777e-16,0.00015665273869219264,2.53219468409587e-16,0.993066847374314]",4
251,ed71098a-9600-3bac-4cca-70ce0496,0.25,1.0,1.0,"[0.25,1.0,1.0]","[0.9783637345794316,2.2324939020291707e-17,2.2335599836838095e-10,2.2324939020291707e-17,0.021636265197212436]",0
252,ed71bd28-a732-78c0-de66-e32f77c8,0.25,1.0,1.0,"[0.25,1.0,1.0]","[0.9783637345794316,2.2324939020291707e-17,2.2335599836838095e-10,2.2324939020291707e-17,0.021636265197212436]",0
253,edcaf7c0-7593-61d2-f4e9-689b8340,0.5,0.6,0.3333333333333333,"[0.5,0.6,0.3333333333333333]","[3.207438899484212e-16,0.016911897386587386,0.8898610592230534,3.207415874841038e-16,0.09322704339035866]",2
254,ef41223d-f80f-838d-f944-d7c278c7,0.5,1.0,0.0,"[0.5,1.0,0.0]","[1.9389427034970016e-23,3.1706549038514314e-09,3.7257948396633625e-08,0.999999959571396,7.810461867798605e-16]",3
255,ef70bde5-8a4d-68a0-4f26-e5253d2c,1.0,0.6666666666666666,0.25,"[1.0,0.6666666666666666,0.25]","[2.548700156406457e-16,0.9999999769748829,2.3025116426633466e-08,2.548700156406457e-16,2.548700156406457e-16]",1
256,f2a9ccb0-9831-6d2a-6254-8f0366c9,0.5,1.0,0.16666666666666666,"[0.5,1.0,0.16666666666666666]","[8.53998292580379e-17,0.21780761766404932,0.7821919983098244,8.539982925770002e-17,3.840261260354394e-07]",2
257,f309c633-16b6-7dc6-6a93-65789e3f,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
258,f4bf52fc-cffa-0f52-f4f9-2eff92fc,1.0,0.0,0.25,"[1.0,0.0,0.25]","[2.592287843503713e-15,0.999999999995967,4.025155559506757e-12,2.592287843503713e-15,2.592287843503713e-15]",1
259,f5196f35-183f-1d55-1883-5fef618e,0.5,1.0,0.0,"[0.5,1.0,0.0]","[1.9389427034970016e-23,3.1706549038514314e-09,3.7257948396633625e-08,0.999999959571396,7.810461867798605e-16]",3
260,f6956137-aec3-29d6-ad64-d870e209,0.19999999999999998,1.0,0.42857142857142855,"[0.19999999999999998,1.0,0.42857142857142855]","[0.0008213275963208396,1.7707585432409923e-07,0.9991776110034064,2.107440495397729e-16,8.843244182228374e-07]",2
261,f6c2c059-c90e-1566-cc25-b0823249,1.0,1.0,0.1,"[1.0,1.0,0.1]","[2.1965109475947922e-16,0.9999981420395129,1.8579604864627337e-06,2.1965109475947922e-16,2.1965109475947922e-16]",1
262,f6cd37ab-4add-fb6f-20c2-2374f109,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
263,f83fd099-8c89-2894-3a91-bb38be88,0.3333333333333333,1.0,0.375,"[0.3333333333333333,1.0,0.375]","[2.5169653300076518e-09,2.3176228679991616e-05,0.9964689775780577,1.0041458130655835e-16,0.0035078436762969946]",2
264,f8c2bef5-12f7-05a2-39e8-43daff7b,0.25,0.4,0.0,"[0.25,0.4,0.0]","[4.796405070666227e-19,2.530046764900274e-10,9.965035979987855e-10,0.9999999987504917,1.949255041750878e-21]",3
265,f8f5aa96-ff9b-eb8f-c3dc-06293d3f,0.5,0.6666666666666666,0.0,"[0.5,0.6666666666666666,0.0]","[1.444589723685698e-23,1.3090309637939726e-09,2.804403336417796e-08,0.9999999706413262,5.609497139178388e-12]",3
266,fb1d6ed7-6e3b-21ed-c1d0-d1456834,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
267,fcb83a6e-9298-b96c-29e5-c217b27f,0.3333333333333333,0.8333333333333334,0.14285714285714285,"[0.3333333333333333,0.8333333333333334,0.14285714285714285]","[8.506306160728977e-13,0.09742542502865316,0.9025709914287359,8.012112718515672e-17,3.583541760407306e-06]",2
268,ff3d026c-5e45-1835-2b58-e6308d38,1.0,0.6666666666666666,0.25,"[1.0,0.6666666666666666,0.25]","[2.548700156406457e-16,0.9999999769748829,2.3025116426633466e-08,2.548700156406457e-16,2.548700156406457e-16]",1
269,ff549000-a9c8-4964-1ece-6923a32e,0.33333333333333337,1.0,0.6,"[0.33333333333333337,1.0,0.6]","[0.00016708978463484352,1.058231104985434e-14,0.05675525449868094,4.080614906470744e-16,0.9430776557166732]",4
